tipo_equipo,tipo_orden,unidad_trabajo,mes,trabajo_real,trabajo
"TEQ-38","CO3","H","2014-04","116.08","112.16"
"TEQ-18","CO3","MIN","2014-04","90.32","95.04"
"TEQ-70","CO2","H","2014-04","7.92","7.92"
"TEQ-10","CO9","H","2014-04","7.92","7.92"
"TEQ-64","CO5","H","2014-04","31.32","63.36"
"TEQ-32","CO2","H","2014-04","3.96","3.96"
"TEQ-10","CO4","H","2014-04","128.72","148.52"
"TEQ-50","CO2","H","2014-04","70.96","67.04"
"TEQ-28","CO9","H","2014-04","11.88","11.88"
"TEQ-47","CO2","H","2014-04","41.68","44.84"
"","CO6","H","2014-04","2.00","2.00"
"TEQ-7","CO9","H","2014-04","2.00","2.00"
"TEQ-29","CO2","H","2014-04","115.16","108.88"
"TEQ-48","CO8","H","2014-04","0.00","0.00"
"TEQ-79","CO2","H","2014-04","5.96","7.92"
"TEQ-41","CO5","H","2014-04","6.64","15.84"
"TEQ-3","CO4","H","2014-04","21.80","23.76"
"TEQ-74","CO2","H","2014-04","57.44","57.44"
"TEQ-71","CO4","H","2014-04","11.88","11.88"
"TEQ-8","CO4","H","2014-04","29.72","29.72"
"TEQ-62","CO3","H","2014-04","58.60","63.56"
"TEQ-38","CO10","H","2014-04","53.48","40.72"
"TEQ-63","CO3","H","2014-04","37.68","35.72"
"TEQ-30","CO10","H","2014-04","27.04","29.04"
"TEQ-23","CO10","H","2014-04","22.24","22.24"
"TEQ-23","CO4","H","2014-04","45.56","45.56"
"TEQ-23","CO3","H","2014-04","41.60","41.60"
"TEQ-43","CO5","H","2014-04","0.00","35.64"
"TEQ-32","CO5","H","2014-04","5.60","37.28"
"TEQ-33","CO10","H","2014-04","44.20","54.44"
"","CO9","H","2014-04","12.68","15.84"
"","CO2","H","2014-04","83.60","83.60"
"TEQ-51","CO2","H","2014-04","13.64","12.76"
"TEQ-77","CO5","H","2014-04","33.88","36.84"
"TEQ-22","CO5","H","2014-04","9.12","11.88"
"TEQ-29","CO5","H","2014-04","173.48","207.16"
"TEQ-20","CO4","H","2014-04","33.68","35.64"
"TEQ-24","CO5","H","2014-04","64.40","83.16"
"TEQ-44","CO2","H","2014-04","36.88","36.12"
"TEQ-68","CO2","H","2014-04","88.00","95.16"
"TEQ-40","CO4","H","2014-04","13.88","13.88"
"TEQ-72","CO10","H","2014-04","451.16","450.00"
"TEQ-74","CO10","MIN","2014-04","102.96","102.96"
"TEQ-21","CO2","H","2014-04","79.20","79.20"
"TEQ-12","CO2","H","2014-04","29.88","28.64"
"TEQ-18","CO10","MIN","2014-04","154.48","158.40"
"TEQ-29","CO9","H","2014-04","22.60","27.72"
"TEQ-45","CO10","MIN","2014-04","19.80","19.80"
"TEQ-74","CO3","MIN","2014-04","63.36","63.36"
"TEQ-45","CO3","MIN","2014-04","35.64","35.64"
"TEQ-70","CO5","H","2014-04","121.00","145.80"
"TEQ-10","CO4","MIN","2014-04","11.88","11.88"
"TEQ-79","CO4","MIN","2014-04","3.96","3.96"
"TEQ-72","CO2","H","2014-04","8.72","11.88"
"TEQ-28","CO3","MIN","2014-04","31.68","31.68"
"TEQ-62","CO10","H","2014-04","13.88","19.80"
"TEQ-8","CO4","MIN","2014-04","3.96","3.96"
"TEQ-73","CO2","H","2014-04","21.80","21.80"
"TEQ-62","CO4","H","2014-04","14.88","17.84"
"TEQ-13","CO10","MIN","2014-04","31.68","31.68"
"TEQ-1","CO3","MIN","2014-04","19.80","19.80"
"TEQ-64","CO10","MIN","2014-04","11.88","11.88"
"TEQ-41","CO4","MIN","2014-04","3.96","3.96"
"TEQ-74","CO5","MIN","2014-04","27.72","27.72"
"TEQ-49","CO2","H","2014-04","27.72","27.72"
"TEQ-33","CO9","MIN","2014-04","3.96","3.96"
"TEQ-36","CO3","H","2014-04","39.60","39.60"
"TEQ-19","CO5","MIN","2014-04","3.96","3.96"
"TEQ-33","CO9","H","2014-04","0.00","0.00"
"TEQ-46","CO8","H","2014-04","0.00","0.00"
"TEQ-28","CO10","MIN","2014-04","63.36","63.36"
"TEQ-43","CO2","H","2014-04","19.80","19.80"
"TEQ-33","CO10","MIN","2014-04","23.76","23.76"
"TEQ-7","CO2","MIN","2014-04","4.76","11.88"
"TEQ-19","CO10","MIN","2014-04","39.60","39.60"
"TEQ-22","CO2","H","2014-04","10.32","10.32"
"TEQ-43","CO3","MIN","2014-04","27.72","27.72"
"TEQ-45","CO4","MIN","2014-04","23.76","23.76"
"TEQ-13","CO3","MIN","2014-04","3.96","3.96"
"TEQ-20","CO10","H","2014-04","7.92","7.92"
"TEQ-50","CO4","MIN","2014-04","3.96","3.96"
"TEQ-65","CO3","H","2014-04","39.60","39.60"
"TEQ-50","CO2","MIN","2014-04","3.96","3.96"
"TEQ-73","CO4","MIN","2014-04","11.88","11.88"
"TEQ-78","CO10","H","2014-04","75.24","75.24"
"TEQ-18","CO5","MIN","2014-04","31.68","31.68"
"","CO4","MIN","2014-04","11.88","11.88"
"TEQ-70","CO4","MIN","2014-04","7.92","7.92"
"TEQ-74","CO9","MIN","2014-04","3.96","3.96"
"TEQ-25","CO5","MIN","2014-04","3.96","3.96"
"TEQ-79","CO3","MIN","2014-04","3.96","3.96"
"TEQ-41","CO10","MIN","2014-04","7.92","7.92"
"TEQ-13","CO4","MIN","2014-04","3.96","3.96"
"TEQ-70","CO3","MIN","2014-04","3.96","3.96"
"TEQ-2","CO4","H","2014-04","34.92","39.64"
"TEQ-45","CO5","MIN","2014-04","3.96","3.96"
"TEQ-32","CO4","MIN","2014-04","7.92","7.92"
"TEQ-65","CO10","H","2014-04","7.92","7.92"
"TEQ-71","CO3","H","2014-04","13.08","15.84"
"TEQ-3","CO3","H","2014-04","15.92","15.92"
"TEQ-75","CO10","H","2014-04","9.92","9.92"
"TEQ-3","CO10","H","2014-04","11.92","11.92"
"TEQ-13","CO2","H","2014-04","5.96","5.96"
"TEQ-33","CO5","H","2014-04","27.84","43.60"
"TEQ-48","CO10","H","2014-04","117.48","123.00"
"TEQ-49","CO10","H","2014-04","266.92","265.92"
"TEQ-49","CO5","H","2014-04","29.92","29.92"
"TEQ-54","CO10","H","2014-04","7.56","15.84"
"TEQ-74","CO9","H","2014-04","27.72","27.72"
"TEQ-70","CO9","H","2014-04","3.96","3.96"
"TEQ-35","CO3","H","2014-04","3.96","3.96"
"TEQ-21","CO10","H","2014-04","3.96","3.96"
"TEQ-43","CO9","H","2014-04","3.96","3.96"
"TEQ-10","CO6","H","2014-04","0.00","3.96"
"TEQ-34","CO4","MIN","2014-04","3.96","3.96"
"TEQ-68","CO5","H","2014-04","51.52","51.52"
"TEQ-72","CO5","H","2014-04","80.60","82.20"
"TEQ-66","CO5","H","2014-04","12.72","12.72"
"TEQ-48","CO5","H","2014-04","11.92","23.80"
"TEQ-27","CO3","H","2014-04","51.48","51.48"
"TEQ-16","CO2","H","2014-04","2.40","2.40"
"TEQ-18","CO6","H","2014-04","0.00","0.00"
"TEQ-28","CO6","H","2014-04","0.00","3.96"
"TEQ-49","CO6","H","2014-04","0.00","0.00"
"TEQ-45","CO2","H","2014-04","41.60","40.44"
"TEQ-46","CO4","MIN","2014-04","3.96","3.96"
"TEQ-64","CO4","MIN","2014-04","3.96","3.96"
"TEQ-63","CO2","H","2014-04","7.92","7.92"
"TEQ-63","CO4","MIN","2014-04","3.96","3.96"
"TEQ-32","CO10","H","2014-04","6.76","6.00"
"TEQ-13","CO9","H","2014-04","27.72","27.72"
"TEQ-10","CO2","H","2014-04","7.92","7.92"
"TEQ-30","CO2","H","2014-04","3.96","3.96"
"TEQ-49","CO9","H","2014-04","9.92","9.92"
"TEQ-47","CO4","MIN","2014-04","3.96","3.96"
"TEQ-30","CO3","MIN","2014-04","7.92","7.92"
"TEQ-29","CO3","MIN","2014-04","3.96","3.96"
"TEQ-62","CO2","H","2014-04","7.92","7.92"
"TEQ-18","CO9","H","2014-04","1.20","0.00"
"TEQ-49","CO8","H","2014-04","0.00","0.00"
"","CO8","H","2014-04","0.00","0.00"
"TEQ-73","CO8","H","2014-04","0.00","0.00"
"TEQ-54","CO4","H","2014-04","0.80","1.20"
"TEQ-1","CO4","H","2014-04","4.00","4.00"
"TEQ-46","CO9","H","2014-04","0.00","0.00"
"TEQ-59","CO3","H","2014-04","15.84","15.84"
"TEQ-34","CO10","H","2014-04","5.96","7.92"
"TEQ-45","CO9","H","2014-04","3.96","3.96"
"TEQ-34","CO3","H","2014-04","3.96","3.96"
"TEQ-35","CO5","H","2014-04","4.00","4.00"
"TEQ-42","CO2","H","2014-04","3.96","3.96"
"TEQ-75","CO3","H","2014-04","3.96","3.96"
"TEQ-71","CO5","H","2014-04","4.40","11.88"
"TEQ-46","CO2","H","2014-04","2.00","2.00"
"TEQ-46","CO5","H","2014-04","7.92","7.92"
"TEQ-40","CO3","H","2014-04","0.00","0.00"
"TEQ-48","CO9","H","2014-04","0.00","2.00"
"TEQ-26","CO3","H","2014-04","87.12","102.96"
"TEQ-21","CO3","H","2014-04","0.00","0.00"
"TEQ-2","CO2","H","2014-04","1.20","1.20"
"TEQ-48","CO2","H","2014-04","3.96","3.96"
"TEQ-36","CO4","H","2014-04","7.92","7.92"
"TEQ-22","CO9","H","2014-04","7.92","7.92"
"TEQ-77","CO9","H","2014-04","15.84","15.84"
"TEQ-50","CO9","H","2014-04","11.88","11.88"
"TEQ-47","CO9","H","2014-04","11.88","11.88"
"TEQ-2","CO5","H","2014-04","3.96","3.96"
"TEQ-9","CO10","H","2014-04","1.20","1.20"
"TEQ-32","CO4","H","2014-04","0.00","0.00"
"TEQ-18","CO8","H","2014-04","0.00","0.00"
